date,province_thai,province_eng,region_thai,region_eng,variable,value
1/1/2022,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,114.68
1/1/2022,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,733.35
1/1/2022,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,365.62
1/1/2022,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,30.64
1/1/2022,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,148.25
1/1/2022,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,61.76
1/1/2022,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,235.95
1/1/2022,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_thai,80.37
1/1/2022,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,115.21
1/1/2022,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,215.54
1/1/2022,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,104.26
1/1/2022,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,387.35
1/1/2022,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,248.47
1/1/2022,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,98.59
1/1/2022,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,33.1
1/1/2022,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,24.69
1/1/2022,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,14.45
1/1/2023,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,14233.35
1/1/2023,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2438.79
1/1/2023,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,357.16
1/1/2023,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,3599.45
1/1/2023,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,2551.1
1/1/2023,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_thai,237.37
1/1/2023,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,316.65
1/1/2023,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_thai,547.14
1/1/2023,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,124.39
1/1/2023,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,95.31
1/1/2023,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,394.99
1/1/2023,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,285.63
1/1/2023,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,1179.84
1/1/2023,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,485.56
1/1/2023,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,647.01
1/1/2023,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,68.71
1/1/2023,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_thai,744.16
1/1/2023,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,81.98
1/1/2023,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_thai,619.17
1/1/2023,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_thai,513.33
1/1/2023,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_thai,8788.73
1/1/2023,ตราด,Trat ,ภาคตะวันออก,east,net_profit_thai,955.06
1/1/2023,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_thai,308.55
1/1/2023,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_thai,278.99
1/1/2023,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_thai,1355.13
1/1/2023,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_thai,338.61
1/1/2023,กระบี่,Krabi ,ภาคใต้,south,net_profit_thai,1559.77
1/1/2023,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_thai,290.5
1/1/2023,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_thai,627.19
1/1/2023,พังงา,Phang Nga ,ภาคใต้,south,net_profit_thai,300.91
1/1/2023,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_thai,1629.96
1/1/2023,ระนอง,Ranong ,ภาคใต้,south,net_profit_thai,115.42
1/1/2023,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_thai,1766.47
1/1/2023,ตรัง,Trang ,ภาคใต้,south,net_profit_thai,340.14
1/1/2023,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_thai,58.2
1/1/2023,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_thai,48.83
1/1/2023,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_thai,88.39
1/1/2023,ยะลา,Yala ,ภาคใต้,south,net_profit_thai,134.47
1/1/2023,สงขลา,Songkhla ,ภาคใต้,south,net_profit_thai,969.53
1/1/2023,สตูล,Satun ,ภาคใต้,south,net_profit_thai,499.8
1/1/2023,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_thai,3896
1/1/2023,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_thai,5459.46
1/1/2023,น่าน,Nan ,ภาคเหนือ,north,net_profit_thai,352.58
1/1/2023,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_thai,197.84
1/1/2023,แพร่,Phrae ,ภาคเหนือ,north,net_profit_thai,267.18
1/1/2023,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_thai,417.66
1/1/2023,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_thai,492.18
1/1/2023,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_thai,152.14
1/1/2023,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_thai,135.54
1/1/2023,ตาก,Tak ,ภาคเหนือ,north,net_profit_thai,645.05
1/1/2023,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_thai,497.37
1/1/2023,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_thai,111.62
1/1/2023,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_thai,729.53
1/1/2023,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_thai,806.26
1/1/2023,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_thai,222.96
1/1/2023,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_thai,142.12
1/1/2023,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_thai,138.59
1/1/2023,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,57.12
1/1/2023,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,918.55
1/1/2023,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,233.88
1/1/2023,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,82.65
1/1/2023,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,63.82
1/1/2023,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,367.31
1/1/2023,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,203.09
1/1/2023,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,261.81
1/1/2023,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,21.83
1/1/2023,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,624.63
1/1/2023,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,140.89
1/1/2023,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,1120.09
1/1/2023,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,617.3
1/1/2023,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,222.42
1/1/2023,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,37.17
1/1/2023,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,137.51
1/1/2023,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_thai,79.53
1/1/2023,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,180.95
1/1/2023,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,25.17
1/1/2023,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,293.39
2/1/2019,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,24574
2/1/2019,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,431.32
2/1/2019,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,861.31
2/1/2019,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,290.07
2/1/2019,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,96.3
2/1/2019,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,352.19
2/1/2019,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,70.41
2/1/2019,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,115.08
2/1/2019,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,383.27
2/1/2019,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,176.26
2/1/2019,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,279.52
2/1/2019,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,166.09
2/1/2019,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_thai,272.95
2/1/2019,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_thai,306.53
2/1/2019,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,2258.47
2/1/2019,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_thai,310
2/1/2019,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_thai,443.35
2/1/2019,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1781.62
2/1/2019,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,2207.63
2/1/2019,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_thai,4304.15
2/1/2019,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_thai,677.35
2/1/2019,ตราด,Trat ,ภาคตะวันออก,east,net_profit_thai,895.96
2/1/2019,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_thai,751.88
2/1/2019,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_thai,415.1
2/1/2019,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_thai,1994.33
2/1/2019,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_thai,505.09
2/1/2019,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_thai,6681.99
2/1/2019,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_thai,178.25
2/1/2019,ตรัง,Trang ,ภาคใต้,south,net_profit_thai,1085.7
2/1/2019,ระนอง,Ranong ,ภาคใต้,south,net_profit_thai,330.56
2/1/2019,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_thai,443.94
2/1/2019,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_thai,79.58
2/1/2019,ยะลา,Yala ,ภาคใต้,south,net_profit_thai,43.97
2/1/2019,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_thai,1010.99
2/1/2019,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_thai,88.33
2/1/2019,กระบี่,Krabi ,ภาคใต้,south,net_profit_thai,5225.45
2/1/2019,สงขลา,Songkhla ,ภาคใต้,south,net_profit_thai,2997.4
2/1/2019,พังงา,Phang Nga ,ภาคใต้,south,net_profit_thai,705.66
2/1/2019,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_thai,1480.18
2/1/2019,สตูล,Satun ,ภาคใต้,south,net_profit_thai,1467.05
2/1/2019,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_thai,121.49
2/1/2019,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_thai,2145.04
2/1/2019,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_thai,6472.95
2/1/2019,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_thai,123.52
2/1/2019,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_thai,320.9
2/1/2019,ตาก,Tak ,ภาคเหนือ,north,net_profit_thai,610.16
2/1/2019,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_thai,795.8
2/1/2019,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_thai,113.19
2/1/2019,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_thai,673.01
2/1/2019,แพร่,Phrae ,ภาคเหนือ,north,net_profit_thai,129.28
2/1/2019,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_thai,221.67
2/1/2019,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_thai,135.52
2/1/2019,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_thai,358.36
2/1/2019,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_thai,204.91
2/1/2019,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_thai,117.84
2/1/2019,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_thai,158.66
2/1/2019,น่าน,Nan ,ภาคเหนือ,north,net_profit_thai,268.14
2/1/2019,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,79.16
2/1/2019,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,1388.8
2/1/2019,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,129.83
2/1/2019,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,211.02
2/1/2019,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,1928.66
2/1/2019,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,298.62
2/1/2019,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,92.17
2/1/2019,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,309.07
2/1/2019,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,102.36
2/1/2019,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,391.93
2/1/2019,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_thai,249.82
2/1/2019,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,273.56
2/1/2019,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,362.2
2/1/2019,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,107.88
2/1/2019,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,685.86
2/1/2019,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,732.94
2/1/2019,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,202.9
2/1/2019,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,61.83
2/1/2019,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,30.5
2/1/2019,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,38.35
2/1/2020,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,18810.39
2/1/2020,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,315.68
2/1/2020,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,583.79
2/1/2020,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,211.19
2/1/2020,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,71.04
2/1/2020,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,263.33
2/1/2020,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,50.49
2/1/2020,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,99.4
2/1/2020,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,262.99
2/1/2020,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,144.23
2/1/2020,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,130.51
2/1/2020,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,143.85
2/1/2020,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_thai,142.04
2/1/2020,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_thai,240.9
2/1/2020,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1817.81
2/1/2020,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_thai,269.28
2/1/2020,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_thai,341.55
2/1/2020,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1467.89
2/1/2020,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1745.55
2/1/2020,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_thai,2213.66
2/1/2020,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_thai,843.27
2/1/2020,ตราด,Trat ,ภาคตะวันออก,east,net_profit_thai,598.74
2/1/2020,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,net_profit_thai,607.28
2/1/2020,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,net_profit_thai,282.73
2/1/2020,ระยอง,Rayong ,ภาคตะวันออก,east,net_profit_thai,1490.33
2/1/2020,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,net_profit_thai,410.96
2/1/2020,ภูเก็ต,Phuket ,ภาคใต้,south,net_profit_thai,4211.59
2/1/2020,พัทลุง,Phatthalung ,ภาคใต้,south,net_profit_thai,145.35
2/1/2020,ตรัง,Trang ,ภาคใต้,south,net_profit_thai,776.36
2/1/2020,ระนอง,Ranong ,ภาคใต้,south,net_profit_thai,308.09
2/1/2020,ชุมพร,Chumphon ,ภาคใต้,south,net_profit_thai,356.78
2/1/2020,ปัตตานี,Pattani ,ภาคใต้,south,net_profit_thai,72.15
2/1/2020,ยะลา,Yala ,ภาคใต้,south,net_profit_thai,34.11
2/1/2020,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,net_profit_thai,778.82
2/1/2020,นราธิวาส,Narathiwat ,ภาคใต้,south,net_profit_thai,72.11
2/1/2020,กระบี่,Krabi ,ภาคใต้,south,net_profit_thai,3630.79
2/1/2020,สงขลา,Songkhla ,ภาคใต้,south,net_profit_thai,1624.1
2/1/2020,พังงา,Phang Nga ,ภาคใต้,south,net_profit_thai,470.74
2/1/2020,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,net_profit_thai,1286.6
2/1/2020,สตูล,Satun ,ภาคใต้,south,net_profit_thai,1111.31
2/1/2020,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,net_profit_thai,110.25
2/1/2020,เชียงราย,Chiang Rai ,ภาคเหนือ,north,net_profit_thai,1578.33
2/1/2020,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,net_profit_thai,5130.88
2/1/2020,พิจิตร,Phichit ,ภาคเหนือ,north,net_profit_thai,111.22
2/1/2020,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,net_profit_thai,286.03
2/1/2020,ตาก,Tak ,ภาคเหนือ,north,net_profit_thai,541.98
2/1/2020,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,net_profit_thai,702.62
2/1/2020,พะเยา,Phayao ,ภาคเหนือ,north,net_profit_thai,99.99
2/1/2020,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,net_profit_thai,603.99
2/1/2020,แพร่,Phrae ,ภาคเหนือ,north,net_profit_thai,112.13
2/1/2020,ลำปาง,Lampang ,ภาคเหนือ,north,net_profit_thai,205.67
2/1/2020,ลำพูน,Lamphun ,ภาคเหนือ,north,net_profit_thai,122.48
2/1/2020,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,net_profit_thai,278.79
2/1/2020,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,net_profit_thai,185.41
2/1/2020,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,net_profit_thai,119.21
2/1/2020,สุโขทัย,Sukhothai ,ภาคเหนือ,north,net_profit_thai,143.1
2/1/2020,น่าน,Nan ,ภาคเหนือ,north,net_profit_thai,245.99
2/1/2020,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,82.7
2/1/2020,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,1310.1
2/1/2020,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,89.29
2/1/2020,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,227.46
2/1/2020,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,1840.47
2/1/2020,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,277.18
2/1/2020,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,69
2/1/2020,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,286.72
2/1/2020,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,89.36
2/1/2020,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,344.8
2/1/2020,ศรีสะเกษ,Sisaket ,ภาคใต้,south,net_profit_thai,223.94
2/1/2020,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,218.08
2/1/2020,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,333.65
2/1/2020,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,91.67
2/1/2020,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,570.28
2/1/2020,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,666.16
2/1/2020,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,187.1
2/1/2020,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,56
2/1/2020,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,28.57
2/1/2020,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,net_profit_thai,31.34
2/1/2021,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,net_profit_thai,9799.71
2/1/2021,ลพบุรี,Lopburi ,ภาคกลาง,central,net_profit_thai,169.75
2/1/2021,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,net_profit_thai,356.83
2/1/2021,สระบุรี,Saraburi ,ภาคกลาง,central,net_profit_thai,181.34
2/1/2021,ชัยนาท,Chainat ,ภาคกลาง,central,net_profit_thai,68.03
2/1/2021,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,net_profit_thai,222.29
2/1/2021,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,net_profit_thai,38.28
2/1/2021,อ่างทอง,Ang Thong ,ภาคกลาง,central,net_profit_thai,45.04
2/1/2021,นนทบุรี,Nonthaburi ,ภาคกลาง,central,net_profit_thai,96.25
2/1/2021,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,net_profit_thai,80.56
2/1/2021,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,net_profit_thai,86.75
2/1/2021,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,net_profit_thai,12.13
2/1/2021,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,net_profit_thai,96.25
2/1/2021,ราชบุรี,Ratchaburi ,ภาคกลาง,central,net_profit_thai,98.57
2/1/2021,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,net_profit_thai,1276.73
2/1/2021,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,net_profit_thai,119.8
2/1/2021,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,net_profit_thai,160.05
2/1/2021,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,net_profit_thai,1369.02
2/1/2021,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,net_profit_thai,1368.97
2/1/2021,ชลบุรี,Chonburi ,ภาคตะวันออก,east,net_profit_thai,392.07
2/1/2021,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,net_profit_thai,213.37
